140	6,11,16,21,26,31,36,41,46,51
141	6,11,16,21,26,31,36,40,45,54,63,72
142	9,17,25,33,41,49,57,65,73
143	4,9,12,17,20,25,28,28,33,36,41,44,49
144	8,15,22,29,36,43,50,57,64,71,78,85
145	8,15,22,29,36,43,50,57,64,71,78,85
146	8,15,22,29,36,43,50,57,64,71,78,85
147	5,11,15,21,25,31,35,41,45,51,55
148	5,11,15,21,25,33,39,47,53,61,67
149	5,11,15,21,25,33,39,47,53,55,64,73
150	8,15,22,29,36,43,50,57,64,64,71,79,86,93,100
151	10,20,30,40,50,60,70,80,90,100
152	6,9,12,17,20,23,28,31,34,39,42,45
153	6,9,12,18,22,26,32,36,40,46,50,54
154	6,9,12,18,22,26,32,34,40,46,54,60,66
155	4,10,13,19,22,28,31,37,40,46,49
156	4,10,13,20,24,31,35,42,46,53,57
157	4,10,13,20,24,31,35,42,46,53,57
158	6,8,13,15,20,22,27,29,34,36,41,43,48
159	6,8,13,15,21,24,30,33,39,42,48,51,57
160	6,8,13,15,21,24,30,32,37,45,50,58,63,71
161	4,7,13,16,19,25,28,31,36,39,42,47
162	4,7,13,17,21,28,32,36,42,46,50,56
163	5,9,13,17,21,25,29,33,37,41,45,49
164	5,9,13,17,22,27,32,37,42,47,52,57
165	6,9,14,14,14,17,22,25,30,33,38,41
166	6,9,14,14,14,17,24,29,36,41,48,53
167	5,8,12,15,19,22,26,29,33,36,40,43
168	5,8,12,15,19,23,28,32,37,41,46,50
169	5,9,13,17,21,27,33,39,45,51
170	6,9,12,17,20,23,28,31,34,39,42,45
171	6,9,12,17,20,23,27,27,27,30,35,40,47,52,57
172	5,10,13,18
173	4,7,10,13,16
174	5,9,13,17
175	6,10,15,19,24,28,33,37,42,46,51
176	6,10,15,19,24,28,33,37,42,46,51
177	6,9,12,17,20,23,28,33,36,39,44,44,47
178	6,9,12,17,20,23,27,30,37,42,47,54,54,59
179	5,10,14,19,23,28,32,37,41,46
180	5,10,14,20,25,31,36,42,47,53
181	5,10,14,20,25,30,34,42,51,59,68
182	23,53
183	2,7,10,15,18,23,27,32,37,42
184	2,7,10,15,20,27,33,40,47,54
185	6,9,14,17,22,25,30,33,38,41,46,49
186	27,37,48
187	4,7,10,12,14,16,19,22,25,28,31,34,37,40,43
188	4,7,10,12,14,16,20,24,28,32,36,40,44,48,52
189	4,7,10,12,14,16,20,24,28,32,36,40,44,48,52
190	4,8,11,15,18,22,25,29,32,36,39,43
191	5,9,13,17,21,25,29,33,37,41,45
192	5,9,13,17,21,25,29,33,37,41,43
193	6,11,14,17,22,27,30,33,38,43,46,49,54,57
194	5,9,15,19,23,29,33,37,43,43,47
195	5,9,15,19,24,31,36,41,48,48,53
196	8,15,22,29,36,43,50,57,64,71,78
197	8,15,22,29,36,43,50,57,64,71,78
198	5,11,15,21,25,31,35,41,45
199	6,11,15,20,25,29,34,39,43,48,53,57
200	5,10,14,19,23,28,32,37,41,46,50
201	
202	
203	5,10,14,19,23,28,32,37,41,46
204	6,9,12,17,20,23,28,31,34,39,42,45
205	6,9,12,17,20,23,28,31,33,38,45,50,55,62,67
206	5,9,13,17,21,25,29,33,37,41,45,49,53
207	5,9,12,16,20,23,27,31,34,38,42,45
208	6,9,14,17,22,25,30,33,38,41,46,49,54
209	7,13,19,25,31,37,43,49
210	7,13,19,27,35,43,51,59
211	9,9,13,17,21,25,25,29,33,37,41,45,49,53,57
212	5,9,13,17,21,25,29,33,37,41,45,49,53,57,61
213	9,14,22,27,35,40,48
214	7,13,19,25,31,37,43,49,55
215	8,10,14,21,24,28,35,38,42,49
216	8,15,22,29,36,43,43,50,57
217	8,15,22,29,38,47,49,58,67
218	8,11,16,23,26,31,38,41,46,53,56
219	8,11,16,23,26,31,40,45,52,61,66
220	4,8,13,16,20,25,28,32,37,40,44,49
221	4,8,13,16,20,25,28,32,33,40,48,56,65
222	4,8,13,16,20,25,28,32,37,40,44,48,53
223	6,10,14,19,23,27,32,36,40,45
224	6,10,14,19,23,25,29,36,42,48,55
225	
226	4,10,13,19,22,28,31,37,40,46,49
227	6,9,12,17,20,23,28,31,34,39,42,45
228	4,9,14,17,22,27,30,35,40,43,48,53
229	4,9,14,17,22,28,32,38,44,48,54,60
230	4,8,11,14,18,23,26,30,40,48,57
231	6,10,15,19,24,28,33,37,42
232	6,10,15,19,24,25,31,39,46,54
233	7,12,18,23,29,34,40,45,51,56,62,67
234	3,7,10,13,16,21,23,27,33,38,43,49,53
235	11,21,31,41,51,61,71,81,91
236	
237	6,10,15,19,24,28,33,37,42,46,51,55
238	5,8,11,15,18,21,25,28,31,35,38,41,45
239	7,10,16,19,25,28,34,37,43,46
240	7,10,16,19,25,28,34,37,43,46
241	3,5,8,11,15,19,24,29,35,41,48,55
242	5,9,12,16,20,23,27,31,34,38,42,46
243	8,15,22,29,36,43,50,57,64,71,78,85
244	8,15,22,29,36,43,50,57,64,71,78,85
245	8,15,22,29,36,43,50,57,64,71,78,85
246	5,10,14,19,23,28,32,37,41,46,50
247	5,10,14,19,23,28,34,41,47,54,60
248	5,10,14,19,23,28,34,41,47,54,70
249	9,15,23,29,37,43,51,57,65,71,79,85,93,99
250	9,15,23,29,37,43,51,57,65,71,79,85,93,99
251	10,19,28,37,46,55,64,73,82,91
252	6,11,16,21,26,31,36,41,46,51
253	6,11,16,17,23,29,35,41,47,53,59
254	6,11,16,17,23,29,35,43,51,59,67
255	7,10,16,19,25,28,34,37,43
256	7,13,16,17,21,28,32,39,43,50,54
257	7,13,16,17,21,28,32,36,42,49,59,66
258	6,10,15,19,24,28,33,37,42,46
259	6,10,15,16,20,25,31,37,42,46,53
260	6,10,15,16,20,25,31,39,46,52,61,69
261	5,9,13,17,21,25,29,33,37,41,45,49,53
262	5,9,13,17,22,27,32,37,42,47,52,57,62
263	5,9,13,17,21,25,29,33,37,41,45
264	5,9,13,17,23,29,35,41,47,53,59
265	5,15
266	7
267	10,13,17,20,24,27,31,34,38,41
268	7
269	10,13,17,20,24,27,31,34,38,41
270	3,5,7,11,15,19,25,31,37,45
271	3,5,7,11,15,19,25,31,37,45
272	
273	3,7,13,21,31,43
274	3,7,13,19,25,31,37,43,49
275	49
276	4,8,13,19,26,34,43,53
277	4,8,13,19,28,38,49,61
278	6,11,16,19,24,29,34,37,42,47
279	6,11,16,19,24,25,31,38,38,38,43,50,57
280	6,10,12,17,21,23,28,32,34,39,43,45
281	6,10,12,17,22,25,31,36,39,45,50,53
282	6,10,12,17,22,25,33,40,45,53,60,65
283	7,13,19,25,31,37,37,43
284	7,13,19,22,26,33,40,47,54,61
285	5,9,13,17,21,25,29,33,37,41,45
286	5,9,13,17,21,23,25,29,33,37,41,45
287	7,13,19,25,31,37,43
288	7,13,19,25,31,37,43,49
289	7,13,19,25,31,36,37,43,49,55,61
290	5,9,14,19,25,31,38,45
291	5,9,14,19,20,20,20,25,31,38,45,52
292	5,9,14,19,25,31,38,45,52,59
293	5,11,15,21,25,31,35,41,41,45
294	5,11,15,20,23,29,37,43,51,51,57
295	5,11,15,20,23,29,37,40,45,55,55,63,71
296	4,7,10,13,16,19,22,25,28,31,34,37,40,43
297	4,7,10,13,16,19,22,27,32,37,42,47,52,57
298	2,7,10,15,18
299	7,13,19,25,31,37,43,49,55,61,67,73,79
300	4,8,11,15,18,22,25,29,32,36,39,42,46
301	
302	4,8,11,15,18,22,25,29,32,36,39,43,46,50,53,57
303	6,11,16,21,26,31,36,41,46,51,51,51,56
304	4,8,11,15,18,22,25,29,32,36,39,43,46
305	4,8,11,15,18,22,25,29,34,40,45,51,56
306	4,8,11,15,18,22,25,29,34,40,48,57,65
307	4,8,11,15,18,22,25,29,32,36,39,43,46
308	4,8,11,15,18,22,25,29,32,36,42,49,55
309	4,9,12,17,20,25,28,33,36,41,44,49
310	4,9,12,17,20,25,30,37,42,49,54,61
311	3,7,10,15,17,21,24,29,31,35,38,42,44,48,51
312	3,7,10,15,17,21,24,29,31,35,38,42,44,48,51
313	5,9,13,17,21,25,29,33,37,41,45
314	5,9,13,17,21,25,29,33,37,41,45
315	4,7,10,13,16,19,22,25,28,31,34,37,40,43,46
316	6,9,14,17,23,28,34,34,34,39,44,49,54
317	6,9,14,17,23,26,30,38,38,38,45,52,59,66
318	6,8,11,16,18,21,26,28,31,36,38
319	6,8,11,16,18,21,26,28,30,34,40,45,50,56
320	4,7,11,14,17,21,24,27,31,34,37,41,44,47
321	4,7,11,14,17,21,24,27,31,34,37,46,54,62
322	5,11,15,21,25,31,35,41,45,51
323	5,11,15,21,25,31,33,39,49,57,67
324	4,7,12,17,20,23,28,33,36,39,44,49,52,55
325	7,10,14,15,18,21,26,29,29,34,41,46,48
326	7,10,14,15,18,21,26,29,29,37,47,55,60
327	5,10,14,19,23,28,32,37,41,46,50,55
328	9,17,25,33,41,49,57,65,73,81,89
329	9,17,25,33,35,41,49,57
330	9,17,25,33,35,41,45,49,57
331	5,9,13,17,21,25,29,33,37,41,45,49,53,57
332	5,9,13,17,21,25,29,35,41,47,53,59,65,71
333	5,9,13,18,23,28,32,36,40,45,50
334	5,9,13,18,23,28,32,35,39,46,54,62,70
335	5,9,14,18,22,27,31,35,40,44,48,53
336	7,10,16,19,25,28,34,37,43,46,52,55
337	9,12,20,23,31,34,42,45,53,56
338	9,12,20,23,31,34,42,45,53,56
339	6,6,10,14,18,22,26,31,31,35,39,43,47
340	6,6,10,14,18,22,26,33,33,39,45,51,57
341	7,10,13,20,23,26,32,35,38,44,47,53
342	7,10,13,20,23,26,30,34,39,44,52,57,65
343	3,5,7,11,15,19,25,31,37,45,53,61,71
344	3,5,7,11,15,19,25,31,36,40,51,62,73,86
345	8,15,22,29,36,43,50,57,57,57,64
346	8,15,22,29,36,46,56,66,66,66,76
347	7,13,19,25,31,37,43,49,55,61
348	7,13,19,25,31,37,46,55,67,73
349	15,30
350	5,9,13,17,21,25,29,33,37,41,45,49
351	10,10,10,20,20,20,30
352	4,7,10,14,18,22,27,32,37,43,49,55
353	5,8,13,16,20,23,28,31,35,38,43,46,50
354	5,8,13,16,20,23,28,31,35,42,51,58,66
355	6,9,14,17,22,25,30,33,38,41,46
356	6,9,14,17,22,25,30,33,37,43,51,61
357	7,11,17,21,27,31,37,41,47,51,57,61
358	6,9,14,17,22,25,30,33,38,41,46,49
359	4,9,12,17,20,25,28,33,36,41,44,49,52,57,60,65
360	15,15,15,15
361	4,10,13,19,22,28,31,37,40,46
362	4,10,13,19,22,28,31,37,40,51,59
363	7,13,19,25,31,37,37,43,49
364	7,13,19,25,31,32,39,39,47,55
365	7,13,19,25,31,32,39,39,44,52,65
366	
367	6,10,15,19,24,28,33,37,42,46,51
368	6,10,15,19,24,28,33,37,42,46,51
369	8,15,22,29,36,43,50,57,64,71,78
370	4,7,9,14,17,22,27,31,37,40,46,51
371	5,10,16,20,25,31,35,40,46,50,55
372	5,10,16,20,25,30,32,37,43,50,55,61
373	5,10,16,20,25,30,32,37,43,50,53,61,70
374	
375	20,20,24,28,32,36,40,44,48,52,56
376	20,20,24,28,32,36,40,44,45,53,62,71
377	9,17,25,33,41,49,57,65,73,81,89
378	9,17,25,33,41,49,57,65,73,81,89
379	9,17,25,33,41,41,49,57,65,73,73,81,89
380	5,10,15,20,25,30,35,40,45,50,55,60,65,70
381	5,10,15,20,25,30,35,40,45,50,55,60,65,70
382	5,15,20,30,35,45,50,60,65,75,80
383	5,15,20,30,35,45,50,60,65,75,80
384	5,15,20,30,35,45,50,60,65,75,80
385	5,10,15,20,25,30,35,40,45,50,55,60,65,70
386	9,17,25,33,41,49,57,65,73,81,89,97
387	5,9,13,17,21,25,29,33,37,41,45
388	5,9,13,17,22,27,32,37,42,47,52
389	5,9,13,17,22,27,32,33,39,45,51,57
390	7,9,15,17,23,25,31,33,39,41
391	7,9,14,16,19,26,29,36,39,46,49
392	7,9,14,17,21,29,33,41,45,53,57
393	4,8,11,15,18,22,25,29,32,36,39,43
394	4,8,11,15,16,19,24,28,33,37,42,46,51
395	4,8,11,15,16,19,24,28,33,36,39,46,52,59
396	5,9,13,17,21,25,29,33,37
397	5,9,13,18,23,28,33,38,43
398	5,9,13,18,23,28,33,34,41,49
399	5,9,13,17,21,25,29,33,37,41,45
400	5,9,13,15,18,23,28,33,38,43,48,53
401	16
402	10,14,18,22,26,30,34,38,42,46,50
403	5,9,13,17,21,25,29,33,37,41
404	5,9,13,18,23,28,33,38,43,48
405	5,9,13,18,23,28,35,42,49,56
406	4,7,10,13,16
407	
408	6,10,15,19,24,28,33,37,43
409	6,10,15,19,24,28,30,36,43,52
410	6,10,15,19,24,28,33,37,43
411	6,10,15,19,24,28,30,36,43,52
412	10,15,20
413	10,15,20,23,26,29,32,35,38,41,44,47
414	10,15,20,23,26,29,32,35,38,41,44,47
415	13
416	3,7,9,13,15,19,21,25,27,31,33,37,39,43
417	5,9,13,17,21,25,29,33,37
418	3,6,10,15,21,28,36,45
419	3,6,10,15,21,26,29,39,50
420	7,10,13,19,22,28,31,37,40
421	7,10,13,19,22,25,30,35,43,48
422	2,4,7,11,16,22,29,37,46
423	2,4,7,11,16,22,29,41,54
424	4,8,11,15,18,22,25,29,32,36,39,43
425	6,11,14,17,22,27,27,30,33,38,43
426	6,11,14,17,22,27,27,32,37,44,51
427	6,13,16,23,26,33,36,43,46,53
428	6,13,16,23,26,33,36,43,46,53
429	
430	25,35,45,55
431	5,8,13,17,20,25,29,32,37,41,45
432	5,8,13,17,20,25,29,32,37,38,45,53
433	6,9,14,17,22
434	4,7,10,14,18,22,27,32,38,44
435	4,7,10,14,18,22,27,32,34,42,52
436	7,12,14,19,26,30,35,37,41,49,52
437	7,12,14,19,26,30,33,38,43,50,61,67
438	6,9,14,17,22,25,30,33,38,41,46
439	4,8,11,15,18,22,22,25,29,32,36,39,43,46,50
440	5,9,12
441	5,9,13,17,21,25,29,33,37,41,45
442	7,13,19,25,31,37,43,49
443	3,7,13,15,19,25,27,31,37
444	3,7,13,15,19,28,33,40,49
445	3,7,13,15,19,28,33,40,48,55
446	4,9,12,17,20,25,28,33,36,41,44,49
447	6,11,15,19,24,29
448	6,11,15,19,24,29,33,37,42,47,51
449	7,13,19,25,31,37,44,50
450	7,13,19,25,31,40,50,60
451	6,12,17,23,28,34,39,45,50
452	6,12,17,23,28,34,39,49,58
453	3,8,10,15,17,22,24,29,31,36,38,43,45
454	3,8,10,15,17,22,24,29,31,36,41,49,54
455	7,11,17,21,27,31,31,31,37,41,47
456	6,10,13,17,22,26,29,33,38,42,45,49
457	6,10,13,17,22,26,29,35,42,48,53,59
458	4,10,13,19,22,28,31,37,40,46,49
459	5,9,13,17,21,26,31,36,41,46
460	5,9,13,17,21,26,31,36,47,58
461	8,10,14,21,24,28,35,38,42,49
462	6,11,14,17,22,27,30,34,40,46,50,54,60
463	5,9,13,17,21,25,29,33,37,41,45,49,53,57
464	9,13,21,25,33,37,42,45,49,57,61
465	5,8,12,15,19,22,26,29,33,36,40,43,47,50,54,57
466	7,10,16,19,25,28,37,43,52,58,67
467	7,10,16,19,25,28,37,43,52,58,67
468	
469	6,11,14,17,22,27,30,33,38,43,46,49,54,57
470	8,15,22,29,36,43,50,57,64,71,78
471	8,15,22,29,36,43,50,57,64,71,78
472	5,9,12,16,20,23,27,31,34,38,42,45
473	4,8,13,16,20,25,28,32,33,40,48,56,65
474	7,12,18,23,29,34,40,45,51,56,62,67
475	6,10,12,17,22,25,31,36,39,45,50,53
476	7,13,19,25,31,37,43,49,55,61,67,73,79
477	6,9,14,17,22,25,30,33,37,43,51,61
478	4,10,13,19,22,28,31,37,40,51,59
479	8,15,22,29,36,43,50
480	6,16,21,31,36,46,51,61,66,76
481	6,16,21,31,36,46,51,61,66,76
482	6,16,21,31,36,46,51,61,66,76
483	10,20,30,40,50,60,70,80,90
484	10,20,30,40,50,60,70,80,90
485	9,17,25,33,41,49,57,65,73,81,88,96
486	25,50,75,100
487	10,20,30,40,50,60,70,80,90
488	11,20,29,38,47,57,66,75,84,93
489	9,16,24,31,39,46,54,61,69
490	9,16,24,31,39,46,54,61,69,76
491	11,20,29,38,47,57,66,75,84,93
492	10,19,28,37,46,55,64,73,82,91,100
493	10,20,30,40,50,60,70,80,90,100
